Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2009-04-20,53.06,53.06,49.6,49.86,116597.0,155336.0
2009-04-21,49.86,50.63,48.31,49.82,103800.0,155555.0
2009-04-22,49.82,50.32,48.85,49.81,103427.0,152305.0
2009-04-23,49.32,50.51,49.25,50.11,84599.0,150932.0
2009-04-24,50.13,52.09,49.5,51.67,102058.0,148868.0
2009-04-27,51.04,51.19,48.4,50.32,119191.0,147328.0
2009-04-28,50.08,50.42,48.88,49.99,81437.0,145912.0
2009-04-29,49.57,51.28,49.25,50.78,107943.0,139003.0
2009-04-30,51.17,51.39,50.0,50.8,112368.0,139734.0
2009-05-01,50.7,53.05,49.96,52.85,91914.0,131773.0
2009-05-04,52.6,54.78,52.36,54.58,52493.0,130530.0
2009-05-05,54.62,54.91,53.64,54.12,92810.0,123450.0
2009-05-06,54.38,56.3,53.86,56.15,112336.0,113333.0
2009-05-07,56.3,58.22,55.43,56.47,117580.0,110964.0
2009-05-08,56.64,58.5,56.64,58.14,85036.0,105159.0
2009-05-11,57.8,58.09,56.31,57.48,94413.0,96641.0
2009-05-12,57.3,58.91,56.87,57.94,103383.0,76578.0
2009-05-13,58.36,59.05,56.88,57.34,68435.0,53506.0
2009-05-14,57.21,57.28,56.0,56.69,16058.0,26912.0
2009-05-15,58.45,58.91,55.85,55.98,108154.0,171919.0
2009-05-18,56.17,58.86,55.91,58.47,105221.0,166373.0
2009-05-19,58.5,59.65,57.69,58.92,116376.0,168738.0
2009-05-20,58.9,60.8,58.76,60.59,105374.0,171264.0
2009-05-21,60.37,60.68,58.83,59.93,91859.0,171837.0
2009-05-22,60.12,60.94,59.61,60.78,70723.0,168862.0
2009-05-25,61.0,61.16,59.85,60.21,9465.0,168862.0
2009-05-26,60.03,61.35,58.41,61.24,103183.0,160988.0
2009-05-27,61.43,62.75,60.99,62.5,97532.0,160371.0
2009-05-28,61.86,64.68,61.78,64.39,105508.0,160192.0
2009-05-29,64.02,65.8,63.96,65.52,101714.0,157259.0
2009-06-01,65.77,68.03,65.49,67.97,97815.0,154670.0
2009-06-02,67.44,68.55,67.05,68.17,107537.0,146955.0
2009-06-03,67.75,68.65,64.91,65.88,125057.0,137665.0
2009-06-04,65.94,69.5,65.84,68.71,109708.0,120741.0
2009-06-05,68.66,69.91,67.35,68.34,100316.0,112162.0
2009-06-08,67.79,68.79,66.88,67.88,93480.0,103547.0
2009-06-09,68.66,70.06,68.24,69.62,94340.0,91342.0
2009-06-10,70.0,71.2,69.92,70.8,87345.0,78993.0
2009-06-11,70.87,72.27,70.63,71.79,90318.0,63036.0
2009-06-12,71.64,71.64,69.99,70.92,73564.0,42997.0
2009-06-15,70.93,70.93,68.56,69.44,22308.0,21633.0
2009-06-16,69.89,72.4,69.55,70.24,104121.0,169429.0
2009-06-17,70.0,71.12,69.02,70.85,107402.0,172932.0
2009-06-18,70.99,71.49,69.8,71.06,101337.0,176014.0
2009-06-19,71.37,71.96,68.63,69.19,99813.0,172433.0
2009-06-22,69.47,69.62,66.12,66.98,135156.0,160676.0
2009-06-23,66.89,69.25,65.9,68.8,132938.0,149388.0
2009-06-24,68.41,69.31,67.58,68.33,115110.0,146368.0
2009-06-25,68.11,70.51,68.05,69.78,123557.0,149025.0
2009-06-26,70.0,70.81,68.5,68.92,102300.0,151734.0
2009-06-29,68.95,71.42,68.1,70.99,97317.0,134306.0
2009-06-30,71.3,73.5,68.4,69.3,161134.0,145514.0
2009-07-01,69.9,71.32,68.08,68.79,140429.0,141458.0
2009-07-02,68.9,69.19,66.21,66.65,132278.0,141817.0
2009-07-03,66.25,67.13,65.25,65.61,43069.0,130907.0
2009-07-06,65.2,65.46,63.26,64.05,106539.0,124921.0
2009-07-07,64.36,64.89,62.59,63.23,131789.0,118305.0
2009-07-08,62.5,63.13,60.3,60.43,149059.0,105377.0
2009-07-09,60.9,62.17,59.76,61.1,107769.0,85027.0
2009-07-10,61.43,61.44,59.53,60.52,76176.0,73444.0
2009-07-13,60.66,61.59,59.49,60.69,85939.0,63623.0
2009-07-14,61.09,62.26,60.48,60.86,66914.0,49709.0
2009-07-15,61.35,63.83,61.33,63.09,49468.0,37261.0
2009-07-16,63.23,63.3,61.99,62.75,7482.0,16858.0
2009-07-17,63.8,65.93,62.81,65.38,117528.0,146522.0
2009-07-20,65.03,66.76,65.03,66.44,101595.0,143739.0
2009-07-21,66.63,67.92,65.69,66.87,104331.0,145714.0
2009-07-22,66.37,67.48,65.5,67.21,112689.0,145024.0
2009-07-23,66.87,69.78,66.7,69.25,133461.0,148789.0
2009-07-24,68.78,70.46,68.69,70.32,83024.0,144058.0
2009-07-27,70.06,71.28,69.96,70.81,104253.0,142751.0
2009-07-28,70.57,71.36,69.07,69.88,111585.0,140132.0
2009-07-29,69.42,69.89,66.14,66.53,144545.0,134746.0
2009-07-30,66.37,70.37,66.36,70.11,127557.0,124216.0
2009-07-31,69.79,72.12,68.06,71.7,141109.0,104366.0
2009-08-03,71.98,73.95,71.5,73.55,106833.0,117839.0
2009-08-04,73.31,74.89,72.24,74.28,89387.0,106723.0
2009-08-05,74.65,75.62,73.2,75.51,113107.0,101547.0
2009-08-06,75.18,76.0,74.0,74.83,116772.0,95778.0
2009-08-07,74.69,75.55,73.13,73.59,98651.0,80001.0
2009-08-10,73.23,74.26,73.04,73.5,73215.0,74375.0
2009-08-11,73.5,74.19,71.91,72.46,84161.0,64240.0
2009-08-12,72.49,73.52,71.68,72.89,73046.0,49633.0
2009-08-13,73.24,74.72,72.96,73.48,59385.0,43838.0
2009-08-14,74.28,74.47,71.86,72.41,9499.0,29642.0
2009-08-17,71.35,71.44,69.21,70.54,106202.0,189515.0
2009-08-18,70.61,73.2,69.46,72.37,118040.0,182725.0
2009-08-19,73.13,74.9,71.17,74.59,145616.0,182156.0
2009-08-20,74.74,74.78,73.1,73.33,91800.0,215480.0
2009-08-21,73.55,74.97,72.65,74.19,92738.0,183699.0
2009-08-24,74.21,74.75,73.82,74.26,83617.0,182793.0
2009-08-25,73.95,74.23,71.04,71.82,129497.0,176586.0
2009-08-26,71.28,72.48,70.6,71.65,126165.0,161242.0
2009-08-27,71.55,72.94,70.42,72.51,124720.0,152952.0
2009-08-28,72.96,73.35,71.9,72.79,112643.0,150395.0
2009-08-31,72.79,72.95,68.85,69.65,95394.0,150842.0
2009-09-01,69.65,71.05,67.61,67.73,147333.0,144569.0
2009-09-02,67.99,68.55,66.76,67.66,128480.0,132405.0
2009-09-03,67.51,68.7,66.95,67.12,118824.0,129869.0
2009-09-04,67.4,67.67,65.96,66.82,116557.0,126149.0
2009-09-07,66.69,68.05,66.38,66.53,44439.0,115849.0
2009-09-08,66.79,70.1,66.79,69.42,146416.0,103823.0
2009-09-09,69.45,70.88,69.09,69.83,135429.0,92360.0
2009-09-10,70.06,70.7,69.11,69.86,127183.0,80339.0
2009-09-11,69.95,70.77,67.05,67.69,125338.0,63236.0
2009-09-14,67.68,68.0,66.66,67.44,92541.0,47161.0
2009-09-15,67.55,67.93,66.68,67.35,19272.0,17690.0
2009-09-16,69.56,71.72,69.01,71.67,137677.0,159592.0
2009-09-17,71.63,72.2,70.92,71.55,120787.0,156232.0
2009-09-18,71.53,71.79,70.51,71.32,97431.0,152907.0
2009-09-21,71.17,71.45,68.07,68.69,136667.0,153362.0
2009-09-22,68.84,70.75,68.82,70.53,104031.0,146188.0
2009-09-23,70.39,70.48,67.3,67.99,155922.0,143550.0
2009-09-24,67.56,67.98,64.58,64.82,187852.0,133392.0
2009-09-25,64.81,65.85,64.08,65.11,126031.0,124014.0
2009-09-28,65.42,66.29,64.49,65.54,95287.0,124610.0
2009-09-29,65.93,66.0,64.66,65.49,104791.0,123121.0
2009-09-30,65.35,69.34,65.0,69.07,166171.0,122642.0
2009-10-01,68.92,69.79,67.61,69.19,147259.0,129428.0
2009-10-02,68.65,68.74,66.74,68.07,123074.0,121285.0
2009-10-05,67.45,68.69,65.9,68.04,125933.0,116391.0
2009-10-06,68.11,69.74,67.66,68.56,119018.0,111684.0
2009-10-07,69.12,69.45,66.65,67.2,135895.0,97716.0
2009-10-08,67.4,70.49,67.07,69.77,161998.0,80355.0
2009-10-09,69.35,70.56,68.85,70.0,119753.0,92620.0
2009-10-12,70.29,72.02,70.29,71.36,105918.0,86415.0
2009-10-13,71.13,72.83,70.84,72.4,114330.0,71781.0
2009-10-14,72.75,73.45,72.32,73.1,98112.0,48926.0
2009-10-15,73.4,74.65,72.84,74.45,14118.0,14121.0
2009-10-16,76.6,77.22,75.39,76.99,123556.0,246811.0
2009-10-19,77.09,77.87,76.51,77.77,112208.0,242613.0
2009-10-20,77.72,78.18,76.45,77.24,137123.0,241885.0
2009-10-21,76.92,80.26,76.04,79.69,171780.0,239313.0
2009-10-22,79.41,79.93,78.3,79.51,127501.0,239144.0
2009-10-23,79.73,80.15,78.05,78.92,126314.0,235927.0
2009-10-26,78.49,80.1,76.62,77.26,142029.0,240702.0
2009-10-27,77.23,78.45,76.42,77.92,157923.0,232577.0
2009-10-28,78.0,78.1,75.62,75.86,144235.0,224913.0
2009-10-29,75.72,78.63,75.57,78.04,151725.0,224221.0
2009-10-30,78.19,78.23,75.09,75.2,153338.0,224363.0
2009-11-02,75.24,77.08,74.98,76.55,147316.0,209457.0
2009-11-03,76.55,78.32,75.08,78.11,158712.0,203946.0
2009-11-04,77.79,79.45,77.67,78.89,143931.0,199022.0
2009-11-05,78.31,78.95,77.8,77.99,121646.0,179311.0
2009-11-06,78.29,78.81,75.25,75.87,168069.0,155151.0
2009-11-09,76.26,78.52,76.26,77.77,120608.0,141251.0
2009-11-10,77.5,78.92,76.36,77.5,136375.0,119689.0
2009-11-11,77.7,78.62,77.07,77.95,125544.0,105272.0
2009-11-12,77.95,78.26,75.63,76.02,123441.0,74038.0
2009-11-13,75.73,76.92,75.03,75.55,16175.0,28923.0
2009-11-16,76.79,79.27,76.57,78.76,135428.0,220413.0
2009-11-17,78.8,79.56,78.02,78.97,121112.0,231547.0
2009-11-18,79.45,80.14,78.67,79.47,136198.0,230822.0
2009-11-19,79.4,79.79,77.2,77.64,147852.0,243875.0
2009-11-20,77.93,78.15,76.5,77.2,124126.0,228028.0
2009-11-23,77.55,79.58,77.12,77.46,146698.0,219463.0
2009-11-24,77.46,77.84,76.01,76.46,173886.0,231849.0
2009-11-25,76.6,78.63,76.31,78.44,154427.0,196452.0
2009-11-26,78.31,78.31,76.95,76.99,57568.0,192192.0
2009-11-27,77.18,77.37,73.7,77.18,155310.0,186057.0
2009-11-30,77.46,79.3,76.4,78.47,155212.0,176412.0
2009-12-01,78.42,79.91,78.25,79.35,140301.0,172219.0
2009-12-02,79.34,79.67,77.48,77.88,141157.0,164052.0
2009-12-03,78.09,78.95,77.41,78.36,147308.0,151805.0
2009-12-04,77.59,79.8,76.94,77.52,172267.0,149833.0
2009-12-07,77.83,78.25,76.28,76.43,134703.0,143961.0
2009-12-08,76.78,77.02,75.08,75.19,138009.0,130170.0
2009-12-09,75.47,76.19,72.0,72.39,209492.0,123189.0
2009-12-10,72.75,73.26,71.15,71.86,125328.0,116397.0
2009-12-11,71.85,72.6,71.02,71.88,106601.0,101819.0
2009-12-14,71.47,72.37,71.16,71.89,83686.0,72947.0
2009-12-15,72.04,72.81,71.57,72.05,77365.0,62278.0
2009-12-16,72.29,73.86,72.03,73.55,17122.0,45735.0
2009-12-17,74.78,74.78,72.35,73.37,128473.0,196665.0
2009-12-18,73.2,74.84,72.76,73.75,148922.0,192216.0
2009-12-21,73.62,74.64,72.48,72.99,80463.0,192561.0
2009-12-22,72.99,74.0,71.97,73.46,96803.0,193877.0
2009-12-23,73.61,75.66,73.24,75.45,108763.0,193145.0
2009-12-24,75.53,76.5,74.71,76.31,56937.0,194071.0
2009-12-28,76.3,77.42,76.2,77.32,41915.0,210784.0
2009-12-29,77.42,78.03,76.8,77.64,63744.0,193304.0
2009-12-30,77.53,78.65,77.51,78.03,71355.0,189218.0
2009-12-31,78.65,78.94,77.77,77.93,52657.0,184565.0
2010-01-04,78.49,80.48,78.34,80.12,117445.0,188136.0
2010-01-05,80.29,80.84,79.75,80.59,124294.0,176882.0
2010-01-06,80.38,82.21,79.77,81.89,148099.0,172055.0
2010-01-07,82.0,82.05,81.05,81.51,127310.0,163579.0
2010-01-08,81.51,82.05,80.59,81.37,149060.0,144865.0
2010-01-11,81.53,82.45,80.41,80.97,127754.0,124828.0
2010-01-12,80.55,80.86,78.49,79.3,137098.0,100566.0
2010-01-13,78.49,79.09,77.04,78.31,102405.0,62686.0
2010-01-14,78.55,78.98,77.49,77.82,21109.0,30437.0
2010-01-15,78.35,78.35,76.81,77.11,136022.0,270040.0
2010-01-18,76.91,77.59,76.39,77.1,60948.0,261886.0
2010-01-19,77.23,77.85,75.37,77.63,197333.0,260264.0
2010-01-20,77.5,77.56,75.7,76.32,147098.0,242188.0
2010-01-21,76.06,76.82,74.23,74.58,169228.0,234469.0
2010-01-22,74.4,75.15,72.17,72.83,175629.0,229878.0
2010-01-25,72.46,73.8,72.46,73.69,138594.0,216475.0
2010-01-26,73.69,73.7,72.45,73.29,133862.0,207007.0
2010-01-27,73.2,73.62,71.28,72.24,163658.0,199610.0
2010-01-28,72.36,73.11,71.51,72.13,147782.0,190970.0
2010-01-29,72.2,73.28,71.02,71.46,147501.0,185117.0
2010-02-01,71.35,73.65,71.13,73.11,142976.0,177555.0
2010-02-02,73.6,76.17,73.0,76.06,181658.0,170009.0
2010-02-03,75.8,76.99,75.46,75.92,209619.0,152753.0
2010-02-04,75.9,75.95,71.43,72.13,240383.0,130052.0
2010-02-05,72.13,72.52,67.87,69.59,277251.0,118130.0
2010-02-08,70.36,70.82,69.21,70.11,156216.0,84675.0
2010-02-09,69.63,72.47,69.61,72.13,171631.0,75905.0
2010-02-10,71.89,73.0,70.83,72.54,136609.0,48466.0
2010-02-11,72.8,73.58,72.02,73.05,19163.0,25592.0
2010-02-12,73.91,74.0,71.65,72.9,155441.0,200664.0
2010-02-15,73.12,73.15,72.29,72.51,43806.0,192958.0
2010-02-16,72.62,76.0,72.55,75.68,143535.0,198210.0
2010-02-17,75.75,76.48,75.4,76.27,162043.0,207194.0
2010-02-18,75.85,78.0,75.27,77.78,181693.0,204155.0
2010-02-19,76.99,78.45,76.45,78.19,157829.0,207297.0
2010-02-22,78.44,78.94,77.85,78.61,139448.0,209363.0
2010-02-23,78.4,78.64,76.57,77.25,172966.0,196343.0
2010-02-24,77.35,78.5,76.63,78.09,146906.0,190312.0
2010-02-25,77.74,78.42,75.29,76.29,169037.0,191976.0
2010-02-26,76.45,77.99,75.91,77.59,139708.0,183919.0
2010-03-01,77.69,78.47,76.21,76.89,130827.0,178864.0
2010-03-02,77.05,79.25,76.55,78.18,206554.0,175711.0
2010-03-03,78.27,79.58,77.88,79.25,165269.0,150885.0
2010-03-04,79.32,79.42,78.15,78.54,176605.0,138839.0
2010-03-05,78.93,80.53,78.8,79.89,145526.0,117865.0
2010-03-08,80.21,80.92,79.45,80.47,126673.0,122381.0
2010-03-09,80.26,80.4,78.7,79.91,127126.0,102425.0
2010-03-10,79.7,81.46,79.22,80.48,174052.0,97473.0
2010-03-11,80.25,80.67,79.65,80.28,128996.0,74642.0
2010-03-12,80.41,81.29,78.7,79.39,109333.0,47519.0
2010-03-15,79.09,79.53,77.27,77.89,69170.0,42373.0
2010-03-16,77.6,79.86,77.25,79.02,15749.0,20051.0
2010-03-17,80.92,82.08,80.53,81.96,147944.0,256829.0
2010-03-18,81.9,81.9,80.9,81.48,133572.0,255648.0
2010-03-19,81.42,81.42,79.2,79.88,163709.0,258257.0
2010-03-22,79.61,80.8,78.0,80.54,153978.0,253068.0
2010-03-23,80.74,81.17,79.85,80.7,142260.0,253169.0
2010-03-24,80.37,80.37,78.9,79.62,162918.0,248479.0
2010-03-25,79.43,80.46,79.2,79.61,158942.0,231196.0
2010-03-26,79.36,80.68,78.77,79.29,150390.0,216428.0
2010-03-29,79.48,81.9,79.48,81.17,133760.0,205210.0
2010-03-30,81.32,81.78,80.71,81.28,122335.0,214663.0
2010-03-31,81.14,82.82,81.1,82.7,145020.0,201123.0
2010-04-01,82.44,84.5,82.22,84.01,124030.0,198915.0
2010-04-05,84.47,86.09,84.05,85.88,57723.0,198915.0
2010-04-06,85.9,86.63,85.35,86.15,115852.0,190647.0
2010-04-07,85.97,86.47,85.16,85.59,144796.0,175918.0
2010-04-08,85.35,85.55,84.2,84.81,151803.0,161239.0
2010-04-09,85.18,85.94,83.95,84.83,148955.0,139569.0
2010-04-12,84.87,85.74,84.48,84.77,129997.0,126622.0
2010-04-13,84.66,85.0,83.51,84.72,107929.0,103246.0
2010-04-14,84.68,86.64,84.49,86.15,87358.0,76968.0
2010-04-15,86.28,87.58,86.1,87.17,18267.0,24819.0
2010-04-16,87.48,87.57,85.12,85.99,190536.0,270412.0
2010-04-19,85.74,85.74,83.25,84.23,193398.0,263513.0
2010-04-20,84.51,85.5,84.48,84.8,156729.0,244204.0
2010-04-21,85.17,86.16,84.59,85.7,201085.0,245246.0
2010-04-22,85.68,86.3,84.15,85.67,212791.0,243857.0
2010-04-23,85.5,87.33,85.21,87.25,146004.0,231846.0
2010-04-26,87.27,87.75,86.46,86.83,120642.0,233059.0
2010-04-27,86.83,87.15,85.2,85.78,184874.0,233526.0
2010-04-28,85.29,86.3,84.88,86.16,180806.0,224169.0
2010-04-29,86.24,87.66,85.88,86.9,150048.0,215973.0
2010-04-30,87.09,87.72,86.75,87.44,143760.0,222384.0
2010-05-03,87.44,89.58,87.16,88.94,91311.0,222384.0
2010-05-04,88.76,89.05,85.16,85.67,189945.0,202629.0
2010-05-05,85.2,85.95,82.13,82.61,212261.0,195745.0
2010-05-06,82.65,82.98,77.51,79.83,222496.0,164297.0
2010-05-07,79.87,80.65,77.58,78.27,222923.0,147922.0
2010-05-10,78.9,81.76,78.89,80.12,167470.0,131609.0
2010-05-11,80.22,81.0,78.91,80.49,150802.0,128026.0
2010-05-12,80.2,81.72,79.93,81.2,116749.0,100872.0
2010-05-13,81.18,81.68,79.7,80.11,105448.0,90386.0
2010-05-14,79.73,80.0,76.8,77.18,15972.0,42240.0
2010-05-17,78.05,78.47,74.75,75.1,195865.0,222325.0
2010-05-18,75.77,76.6,74.01,74.43,211604.0,219225.0
2010-05-19,74.05,74.5,72.72,73.69,217146.0,219618.0
2010-05-20,73.75,74.23,70.2,71.84,237621.0,226898.0
2010-05-21,70.83,72.8,70.56,71.68,177639.0,221394.0
2010-05-24,71.8,72.26,70.89,71.17,132138.0,222955.0
2010-05-25,70.92,70.95,68.15,69.55,185342.0,218948.0
2010-05-26,70.55,72.08,69.69,71.74,161984.0,213889.0
2010-05-27,71.14,74.95,71.08,74.66,162476.0,208838.0
2010-05-28,74.7,75.74,73.28,74.02,136524.0,207329.0
2010-05-31,74.02,74.72,74.02,74.65,13246.0,207329.0
2010-06-01,74.82,75.39,71.51,72.71,198355.0,201782.0
2010-06-02,72.32,74.63,71.97,73.75,161071.0,187044.0
2010-06-03,74.5,75.58,73.79,75.41,166514.0,164201.0
2010-06-04,75.25,76.55,71.48,72.09,172011.0,149014.0
2010-06-07,71.55,72.95,70.5,72.12,137005.0,146782.0
2010-06-08,71.51,72.7,71.26,72.3,147343.0,144297.0
2010-06-09,72.5,74.75,72.01,74.27,138285.0,134408.0
2010-06-10,73.92,75.88,73.68,75.29,153942.0,126356.0
2010-06-11,75.38,75.72,73.6,74.35,149998.0,107781.0
2010-06-14,74.51,76.33,74.44,75.2,150070.0,91691.0
2010-06-15,75.11,76.34,74.79,76.2,24229.0,27225.0
2010-06-16,77.19,78.56,76.6,78.14,156444.0,222583.0
2010-06-17,78.1,79.1,77.64,78.68,175267.0,226333.0
2010-06-18,78.46,78.86,77.25,78.22,115163.0,229125.0
2010-06-21,78.49,79.86,77.73,78.82,137853.0,223704.0
2010-06-22,78.76,79.12,77.56,78.04,118822.0,216262.0
2010-06-23,77.99,78.18,75.54,76.27,159099.0,207883.0
2010-06-24,76.03,76.7,75.4,76.47,135750.0,205386.0
2010-06-25,76.42,78.5,75.72,78.12,152570.0,198035.0
2010-06-28,78.14,78.66,77.06,77.59,110129.0,201663.0
2010-06-29,77.75,77.75,74.82,75.44,162255.0,196017.0
2010-06-30,74.9,76.25,74.02,75.01,192337.0,183328.0
2010-07-01,74.65,74.65,71.5,72.34,203597.0,169761.0
2010-07-02,71.75,72.83,71.21,71.65,132199.0,158926.0
2010-07-05,71.56,72.28,71.06,71.47,43118.0,145251.0
2010-07-06,71.47,73.28,70.77,71.45,130688.0,144117.0
2010-07-07,71.61,74.32,70.88,73.51,144116.0,139411.0
2010-07-08,74.2,75.25,73.71,74.71,130537.0,129211.0
2010-07-09,75.08,75.86,74.41,75.42,114842.0,106708.0
2010-07-12,75.19,75.72,73.85,74.37,106482.0,82032.0
2010-07-13,74.49,76.98,73.67,76.65,120633.0,64657.0
2010-07-14,76.96,77.79,76.05,76.77,70073.0,44151.0
2010-07-15,76.24,77.4,75.28,76.19,12428.0,24339.0
2010-07-16,76.38,76.48,74.64,75.37,120157.0,222699.0
2010-07-19,75.13,77.2,74.77,75.62,143252.0,221374.0
2010-07-20,75.8,76.5,74.75,76.22,145497.0,223450.0
2010-07-21,76.33,77.2,75.06,75.37,144298.0,213412.0
2010-07-22,75.44,77.92,74.91,77.82,162155.0,209882.0
2010-07-23,77.66,78.1,76.92,77.45,114518.0,208350.0
2010-07-26,77.45,77.91,76.54,77.5,94235.0,204814.0
2010-07-27,77.45,78.25,75.48,76.13,160400.0,200270.0
2010-07-28,75.86,76.4,74.8,76.06,151762.0,196588.0
2010-07-29,75.98,78.16,75.6,77.59,195028.0,193338.0
2010-07-30,77.42,78.31,76.2,78.18,145149.0,190099.0
2010-08-02,78.11,81.2,78.1,80.82,147791.0,190099.0
2010-08-03,81.05,82.8,80.64,82.68,188105.0,184602.0
2010-08-04,82.52,82.86,81.6,82.2,159169.0,165397.0
2010-08-05,82.2,82.28,81.05,81.61,115117.0,157088.0
2010-08-06,81.61,82.17,79.56,80.16,143809.0,148120.0
2010-08-09,80.49,81.38,80.26,80.99,101629.0,142557.0
2010-08-10,81.0,81.13,78.5,79.6,165127.0,133063.0
2010-08-11,79.49,79.62,76.92,77.64,138507.0,110852.0
2010-08-12,77.1,77.56,75.25,75.52,169160.0,96938.0
2010-08-13,75.68,76.43,74.67,75.11,119715.0,75448.0
2010-08-16,75.12,75.75,74.53,74.85,20066.0,28718.0
2010-08-17,75.31,77.69,75.31,76.93,160743.0,222548.0
2010-08-18,76.77,76.86,75.3,76.47,164724.0,228758.0
2010-08-19,76.3,77.17,75.0,75.3,141497.0,231962.0
2010-08-20,75.3,75.77,74.0,74.26,115125.0,225708.0
